fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
5.46E+18,Referral,60381,United States,not available in demo dataset,,,143,9,,20160801,1470094419,PAGE,,,10390000,,GGOEGACB023699,Yoga Block,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
3.91E+17,Direct,67535,Spain,not available in demo dataset,,,68,4,,20160831,1472633420,PAGE,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
2.66E+17,Direct,2312477,Canada,not available in demo dataset,,,2312,4,,20170227,1488240792,PAGE,,,4990000,,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments | Office | Google Merchandise Store,,/google+redesign/,0,1,
8.04E+18,Direct,0,India,Kolkata,,,,1,,20161021,1477053698,PAGE,,,97990000,,GGOEGEFQ071399,Google Phone Sanitizer,Home/Electronics/Electronics Accessories/,(not set),USD,,,,,Accessories | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
7.59E+18,Referral,18461,United States,Kirkland,,,18,3,,20161208,1481218393,PAGE,,,15990000,,GGOEGAAX0348,Android BTTF Cosmos Graphic Tee,Home/Shop by Brand/Android/,(not set),USD,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.47E+18,Organic Search,205872,United States,Los Angeles,,,206,6,,20160930,1475291563,PAGE,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,
2.45E+18,Organic Search,601760,United States,Houston,,,941,7,,20170608,1496936845,PAGE,,,6990000,,GGOEGCBB074199,Google Car Clip Phone Holder,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9.81E+18,Organic Search,0,United States,not available in demo dataset,,,,2,,20170626,1498466815,PAGE,,,74990000,,GGOEGAAX0596,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9.79E+18,Direct,1029529,United States,San Francisco,,,1030,2,1,20170719,1500523643,PAGE,,,0,,9180824,Foam Can and Bottle Cooler,(not set),(not set),USD,,,,,Waterproof Backpack,,/google+redesign/,0,1,
6.00E+18,Organic Search,83568,Pakistan,not available in demo dataset,,,84,2,,20170424,1493019175,PAGE,,,6990000,,GGOEGCBB074199,Google Car Clip Phone Holder,Home/Accessories/Housewares/,(not set),USD,,,,,Housewares | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
9.68E+18,Referral,0,India,Kolkata,,,,1,,20160831,1472632610,PAGE,,,19990000,,GGOEGAAX0328,Google Men's Skater Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
5.25E+18,Organic Search,0,Netherlands,not available in demo dataset,,,,1,,20170627,1498593120,PAGE,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
5.31E+18,Organic Search,31855,United States,Palo Alto,,,32,3,,20160923,1474666559,PAGE,,,22990000,,GGOEGHPB003410,Google Snapback Hat Black,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/google+redesign/,0,1,
9.75E+18,Organic Search,0,Thailand,not available in demo dataset,,,,1,,20170222,1487832053,PAGE,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7.91E+18,Direct,35041,United States,Santa Clara,,,35,3,,20161021,1477108711,PAGE,,,19990000,,GGOEGDHB072099,Google Insulated Stainless Steel Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),USD,,,,,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
6.21E+18,Organic Search,0,United States,New York,,,,1,,20160827,1472346948,PAGE,,,16990000,,GGOEGAAX0284,Women's YouTube Short Sleeve Hero Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/store.html,0,1,
2.50E+18,Direct,782831,United States,not available in demo dataset,,,783,4,,20170522,1495500834,PAGE,,,15190000,,GGOEGAAX0339,Google Men's Vintage Badge Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2.57E+17,Organic Search,906313,United States,Los Angeles,,,906,2,,20170202,1486079120,PAGE,,,55990000,,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7.32E+18,Direct,25365,Belgium,not available in demo dataset,,,46,4,,20170105,1483619847,PAGE,,,4990000,,GGOEGPJC203399,Crunch Noise Dog Toy,Home/Accessories/Pet/,(not set),,,,,,Pet | Accessories | Google Merchandise Store,,/google+redesign/,2,1,
9.12E+17,Organic Search,30427,United States,Los Angeles,,,115,5,,20170326,1490594746,PAGE,,,99990000,,GGOEGBRB013899,Google Laptop Backpack,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
4.31E+18,Organic Search,27522,Singapore,(not set),,,165,5,,20170405,1491434657,PAGE,,,24990000,,GGOEGAAX0331,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9.21E+18,Referral,107151,United States,not available in demo dataset,,,107,5,,20161216,1481940920,PAGE,,,37990000,,GGOEGEHQ072599,Google 4400mAh Power Bank,Home/Electronics/Power/,(not set),USD,,,,,Power & Chargers | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
6.52E+18,Organic Search,7540,United States,Mountain View,,,23,3,,20170406,1491485847,PAGE,,,9990000,,GGOEGDHG014499,Google Infuser-Top Water Bottle,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.85E+18,Direct,113294,United States,New York,,,2557,8,,20160918,1474237625,PAGE,,,3990000,,GGOEAKDH019899,Windup Android,Home/Accessories/,(not set),USD,,,,,Accessories,,/google+redesign/,0,1,
8.59E+18,Organic Search,82340,United States,not available in demo dataset,,,156,9,,20161009,1476033124,PAGE,,,18990000,,GGOEGAAX0324,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/store.html,0,1,
4.29E+18,Direct,63264,United States,Mountain View,,,82,8,,20160830,1472592919,PAGE,,,16990000,,GGOEGAAX0279,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
3.99E+17,Affiliates,0,Sweden,Stockholm,,,,1,,20170501,1493658988,PAGE,,,10990000,,GGOEGEFR024199,Metal Earbuds with Small Zipper Case,Home/Electronics/Audio/,(not set),USD,,,,,Audio | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
4.66E+18,Organic Search,126394,United States,San Diego,,,153,8,,20161004,1475641383,PAGE,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/google+redesign/,0,1,
3.69E+18,Organic Search,0,Ireland,Dublin,,,5,2,1,20170720,1500567735,PAGE,,,16990000,,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.73E+18,Direct,47093,Hong Kong,Hong Kong,,,207,6,,20160809,1470799954,PAGE,,,1500000,,GGOEGODR017799,Recycled Mouse Pad,Home/Electronics/,(not set),USD,,,,,Electronics,,/google+redesign/,0,1,
2.01E+18,Referral,20682,United States,New York,,,21,2,,20161115,1479248424,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
6.02E+18,Organic Search,14313,United Kingdom,not available in demo dataset,,,71,4,,20161220,1482272351,PAGE,,,34990000,,GGOEGAAX0335,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7.49E+18,Referral,24663,United States,not available in demo dataset,,,109,4,,20160814,1471242393,PAGE,,,15190000,,GGOEGAAX0296,YouTube Women's Short Sleeve Tri-blend Badge Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
7.65E+18,Organic Search,0,Turkey,Istanbul,,,,1,1,20170709,1499642104,PAGE,,,29990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8.59E+18,Direct,78735,United States,Austin,,,115,8,,20170222,1487796495,PAGE,,,109990000,,GGOEGAAX0580,Google Women's 1/4 Zip Jacket Charcoal,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9.70E+18,Direct,14507,United States,not available in demo dataset,,,15,2,,20160904,1473025954,PAGE,,,18990000,,GGOEGAAX0684,Google Youth Short Sleeve T-shirt Green,Home/Apparel/Kid's/,(not set),USD,,,,,Kid's,,/google+redesign/,0,1,
2.25E+18,Organic Search,0,Pakistan,Karachi,,,,1,,20160922,1474549049,PAGE,,,16990000,,GGOEGAAX0346,YouTube Men's Vintage Tee,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
5.33E+18,Organic Search,0,Spain,not available in demo dataset,,,,1,,20160929,1475176826,PAGE,,,54990000,,GGOEGAAX0570,Google Men's Short Sleeve Performance Badge Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/store.html,0,1,
5.43E+18,Organic Search,0,United States,not available in demo dataset,,,,1,,20170525,1495738996,PAGE,,,29990000,,GGOEGAAX0353,Google Vintage Henley Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9.01E+18,Affiliates,88678,Brazil,not available in demo dataset,,,89,2,,20170620,1497971314,PAGE,,,69990000,,GGOEGBRJ037399,Google Rucksack,Home/Bags/Backpacks/,(not set),USD,,,,,Backpacks | Bags | Google Merchandise Store,,/google+redesign/,0,1,
7.52E+18,Organic Search,0,United States,not available in demo dataset,,,,1,,20170616,1497675423,PAGE,,,29990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
5.54E+18,Organic Search,0,Slovakia,not available in demo dataset,,,,1,,20160929,1475211743,PAGE,,,34990000,,GGOEGBJB022599,Large Zipper Top Tote Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
8.05E+17,Organic Search,0,Denmark,not available in demo dataset,,,,1,,20170319,1489958071,PAGE,,,12990000,,GGOEADWQ015699,Android Rise 14 oz Mug,Home/Shop by Brand/Android/,(not set),USD,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.67E+18,Referral,12629,United States,New York,,,13,2,,20170625,1498433870,PAGE,,,18990000,,GGOEGAAX0344,Google Women's Vintage Hero Tee Platinum,Home/Apparel/Women's/,(not set),USD,,,,,Women's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3.96E+18,Organic Search,0,United States,not available in demo dataset,,,,1,1,20170801,1501630134,PAGE,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9.53E+18,Direct,0,Australia,Sydney,,,,1,,20170116,1484574336,PAGE,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
3.23E+18,Paid Search,14053,United States,not available in demo dataset,,,39,3,,20170325,1490511296,PAGE,,,0,,9182575,Android Men's  Zip Hoodie,(not set),(not set),USD,,,,,Google Men's Airflow 1/4 Zip Pullover Black,,/google+redesign/,0,1,
7.59E+18,Organic Search,45885,United States,San Jose,,,399,5,1,20170720,1500612880,PAGE,,,9990000,,GGOEGBJC014399,Google Tote Bag,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
6.93E+18,Organic Search,7052,United States,Los Angeles,,,7,2,,20161231,1483228994,PAGE,,,10990000,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.35E+17,Organic Search,0,India,New Delhi,,,85,4,,20170413,1492122434,PAGE,,,7990000,,GGOEYOLR080599,YouTube Notebook and Pen Set,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7.56E+18,Referral,32022,United Kingdom,London,,,72,5,,20161107,1478561786,PAGE,,,99990000,,GGOEGAAX0795,25L Classic Rucksack,Home/Bags/Backpacks/,(not set),USD,,,,,Backpacks | Bags | Google Merchandise Store,,/google+redesign/,0,1,
9.54E+17,Direct,0,Brazil,not available in demo dataset,,,,1,,20170317,1489788930,PAGE,,,21990000,,GGOEYHPA003510,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7.02E+18,Organic Search,169509,Canada,not available in demo dataset,,,269,6,,20170125,1485396511,PAGE,,,7990000,,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9.80E+17,Referral,89245,Switzerland,not available in demo dataset,,,89,4,,20170615,1497532495,PAGE,,,59990000,,GGOEGBPB082099,UpCycled Handlebar Bag,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
1.74E+18,Referral,28877,United States,Mountain View,,,174,4,,20170209,1486676221,PAGE,,,64990000,,GGOEGAAX0603,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7.23E+18,Referral,28555,United States,Mountain View,,,45,5,,20170215,1487214433,PAGE,,,8990000,,GGOEGOBC078699,Google Luggage Tag,Home/Accessories/Housewares/,(not set),USD,,,,,Housewares | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
7.51E+18,Organic Search,0,India,Nanded,,,,1,,20161202,1480746461,PAGE,,,18990000,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7.71E+18,Direct,51626,Mauritius,not available in demo dataset,,,52,2,1,20170708,1499502145,PAGE,,,55990000,,GGOEGETB023799,Google Power Bank,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,
6.06E+18,Organic Search,10591,United States,Mountain View,,,19,4,,20160927,1475006325,PAGE,,,39990000,,GGOEGEVA022399,Micro Wireless Earbud,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
8.99E+17,Referral,101658,United States,New York,,,142,7,,20160822,1471900921,PAGE,,,1250000,,GGOEGOAR021899,Retractable Ballpoint Pen Red,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,
2.68E+18,Organic Search,814975,United States,not available in demo dataset,,,815,6,,20170702,1499046812,EVENT,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
2.10E+18,Organic Search,29867,United States,New York,,,106,9,,20170308,1489028861,PAGE,,,9990000,,GGOEGDHG014499,Google Infuser-Top Water Bottle,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8.74E+17,Organic Search,53575,Saudi Arabia,not available in demo dataset,,,63,6,,20160915,1473929286,PAGE,,,20990000,,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
2.35E+18,Organic Search,25016,Italy,not available in demo dataset,,,25,2,1,20170721,1500656091,PAGE,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9.79E+17,Organic Search,311184,United States,San Antonio,,,311,5,,20160823,1471983314,PAGE,,,16990000,,GGOEGAAX0278,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
8.68E+18,Organic Search,31178,Cyprus,not available in demo dataset,,,69,4,,20161013,1476350263,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
9.06E+18,Organic Search,16645,India,Hyderabad,,,251,7,,20170327,1490617465,PAGE,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9.98E+17,Organic Search,42408,Sweden,Stockholm,,,189,8,,20160926,1474886851,PAGE,,,49990000,,GGOEGEVB070499,Google Bluetooth Headphones,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/google+redesign/,0,1,
2.71E+18,Organic Search,37520,United States,San Francisco,,,64,4,,20170319,1489972812,PAGE,,,10990000,,GGOEGHPB071610,Google Twill Cap,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2.68E+18,Organic Search,0,Japan,not available in demo dataset,,,3,2,,20170510,1494403056,PAGE,,,8990000,,GGOEYOBR078599,YouTube Luggage Tag,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1.57E+18,Direct,0,Israel,Tel Aviv-Yafo,,,2,2,,20160830,1472626046,PAGE,,,4990000,,GGOEGCBB074399,Google Device Holder Sticky Pad,Home/Electronics/,(not set),USD,,,,,Electronics,,/google+redesign/,0,1,
6.42E+18,Referral,0,United States,not available in demo dataset,,,64,2,,20160920,1474388291,PAGE,,,3990000,,GGOEAKDH019899,Windup Android,Home/Shop by Brand/Android/,(not set),USD,,,,,Android,,/google+redesign/,0,1,
5.71E+18,Organic Search,0,India,not available in demo dataset,,,,1,,20161008,1475910986,PAGE,,,16990000,,GGOEGAAX0107,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8.50E+18,Organic Search,0,United States,not available in demo dataset,,,,1,,20161125,1480140118,PAGE,,,55990000,,GGOEGAAX0359,Android Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6.36E+18,Organic Search,0,United States,not available in demo dataset,,,,1,,20170328,1490736566,PAGE,,,12990000,,GGOEGDWR015799,Red Shine 15 oz Mug,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
5.27E+18,Organic Search,0,India,Hyderabad,,,,1,,20170405,1491411521,PAGE,,,9990000,,GGOEYOCR078099,YouTube Spiral Journal with Pen,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1.83E+18,Direct,0,India,Chennai,,,45,2,,20161015,1476543113,PAGE,,,16990000,,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6.58E+18,Direct,0,India,Chennai,,,,1,,20161010,1476084818,PAGE,,,2990000,,GGOEGOBG023599,Colored Pencil Set,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,
2.11E+17,Direct,0,Jordan,not available in demo dataset,,,,1,,20170426,1493271355,PAGE,,,10990000,,GGOEGEFR024199,Metal Earbuds with Small Zipper Case,Home/Electronics/Audio/,(not set),USD,,,,,Audio | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
3.00E+18,Organic Search,83135,United Kingdom,not available in demo dataset,,,83,2,1,20170714,1500059902,PAGE,,,10990000,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8.82E+18,Organic Search,0,Netherlands,Amsterdam,,,50,2,,20170306,1488870678,PAGE,,,14990000,,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7.35E+18,Referral,65287,United States,New York,,,65,2,,20170125,1485387100,PAGE,,,89990000,,GGOEGAAX0574,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3.80E+18,Organic Search,0,Russia,Saint Petersburg,,,,1,,20170330,1490903305,PAGE,,,14990000,,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.70E+18,Organic Search,3732,United States,not available in demo dataset,,,4,2,,20170321,1490127358,PAGE,,,17990000,,GGOEACCQ017299,Android Lunch Kit,Home/Shop by Brand/Android/,(not set),USD,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.90E+18,Direct,0,United Kingdom,not available in demo dataset,,,6,2,,20160810,1470849515,PAGE,,,43990000,,GGOEGAAX0310,Google Heavyweight Long Sleeve Hero Tee Burgundy,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/google+redesign/,0,1,
4.93E+18,Organic Search,0,United Kingdom,London,,,15,2,,20170328,1490697721,PAGE,,,6990000,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
5.59E+18,Organic Search,266027,United States,San Francisco,,,266,2,,20161114,1479179153,PAGE,,,18990000,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
1.66E+17,Organic Search,18676,Canada,Toronto,,,73,5,,20161208,1481242783,PAGE,,,10990000,,GGOEGCLB020832,Softsided Travel Pouch Set,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
9.02E+18,Organic Search,39151,Australia,not available in demo dataset,,,57,3,1,20170704,1499162025,PAGE,,,23990000,,GGOEGAAX0659,Google Toddler Raglan Shirt Blue Heather/Navy,Home/Apparel/Kid's/,(not set),USD,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4.52E+18,Organic Search,0,India,(not set),,,,1,,20170424,1493097035,PAGE,,,19990000,,GGOEYOCR077399,YouTube RFID Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
6.83E+18,Organic Search,0,Thailand,Bangkok,,,23,2,,20161006,1475808046,PAGE,,,1500000,,GGOEGFKA022299,Keyboard DOT Sticker,Home/Accessories/,(not set),USD,,,,,Accessories,,/google+redesign/,0,1,
2.05E+18,Organic Search,0,Canada,not available in demo dataset,,,,1,,20170226,1488162309,PAGE,,,24990000,,GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
3.88E+18,Organic Search,137434,United States,New York,,,151,6,,20160821,1471780519,PAGE,,,6990000,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,
3.91E+18,Organic Search,94596,United States,Austin,,,905,6,,20161025,1477420267,PAGE,,,74990000,,GGOEGAAX0594,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7.19E+18,Direct,51094,New Zealand,not available in demo dataset,,,140,4,,20160809,1470784071,PAGE,,,5500000,,GGOEGOAR013599,Ballpoint Stylus Pen,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,
8.05E+18,Organic Search,0,Thailand,not available in demo dataset,,,,1,,20170311,1489241189,PAGE,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.63E+18,Referral,11069,United States,Austin,,,37,4,,20160816,1471387397,PAGE,,,13590000,,GGOEGAAX0339,Google Men's Vintage Badge Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
1.40E+18,Organic Search,0,United States,not available in demo dataset,,,,1,,20170509,1494379238,PAGE,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9.19E+18,Referral,5788,United States,San Francisco,,,6,2,,20161005,1475685166,PAGE,,,41590000,,GGOEGAAX0362,Google Men's Pullover Hoodie,Home/Apparel/,(not set),USD,,,,,Apparel,,/google+redesign/,0,1,
